Gene,log2FoldChange,p_value,padj
ENSSSCG00000039591,0.006894469811635095,0.3023111077856259,0.3023111077856259
ENSSSCG00000039592,0.006886898206170363,0.7063990281347341,0.7063990281347341
ENSSSCG00000039593,0.41548185985496283,0.21178685205019626,0.21178685205019626
ENSSSCG00000039594,0.00457254525972981,0.6820750275865789,0.6820750275865789
ENSSSCG00000039595,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039596,-0.471891280824156,0.16577621410167742,0.16577621410167742
ENSSSCG00000039597,-0.0029910422662121107,0.9085524785495005,0.9085524785495005
ENSSSCG00000039598,0.02442646003470317,0.11601270427165583,0.11601270427165583
ENSSSCG00000039599,-0.6621391171840749,0.2221384065539358,0.2221384065539358
ENSSSCG00000039600,-0.005393350372531833,0.9759276646349386,0.9759276646349386
ENSSSCG00000039601,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039602,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039603,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039604,-0.05446458378292645,0.9594471333193224,0.9594471333193224
ENSSSCG00000039605,0.16664001724983515,0.3089615212062454,0.3089615212062454
ENSSSCG00000039606,-0.03196326712268185,0.9934295975104819,0.9934295975104819
ENSSSCG00000039607,-0.00328438736003476,0.5949474087516314,0.5949474087516314
ENSSSCG00000039608,-0.012941477500945915,0.9644014876795781,0.9644014876795781
ENSSSCG00000039609,0.06798029820843195,0.00018502871305270863,0.00018502871305270863
ENSSSCG00000039610,-1.2152822574916788,0.05170849722214443,0.05170849722214443
ENSSSCG00000039611,-0.002916502371862283,0.895585073561616,0.895585073561616
ENSSSCG00000039612,-0.009276229663218677,0.6381096905836265,0.6381096905836265
ENSSSCG00000039613,0.02803673653736316,0.049638635060582297,0.049638635060582297
ENSSSCG00000039614,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039616,0.007954688595847246,0.632156561599251,0.632156561599251
ENSSSCG00000039617,1.9684742718727288,0.5632694020189237,0.5632694020189237
ENSSSCG00000039618,0.022287575653911543,0.22923522599713772,0.22923522599713772
ENSSSCG00000039619,-0.01454550585708552,0.19804762521546287,0.19804762521546287
ENSSSCG00000039620,-0.24151582072941677,0.18008623459973874,0.18008623459973874
ENSSSCG00000039621,0.009552921685920925,0.9561743500194552,0.9561743500194552
ENSSSCG00000039622,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039623,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039624,0.004717031548300399,0.9174421342435493,0.9174421342435493
ENSSSCG00000039626,-0.017705598364199337,0.6791966634937951,0.6791966634937951
ENSSSCG00000039627,0.0350532885628593,0.09786566522283006,0.09786566522283006
ENSSSCG00000039628,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039629,0.03520759298255589,0.9675129185880216,0.9675129185880216
ENSSSCG00000039630,0.016770315885796288,0.5589910718324149,0.5589910718324149
ENSSSCG00000039631,0.011216644002750659,0.9476187673523524,0.9476187673523524
ENSSSCG00000039632,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039633,0.042664589651274155,0.8058390221572785,0.8058390221572785
ENSSSCG00000039634,1.0123414808346904,0.5181040872949517,0.5181040872949517
ENSSSCG00000039635,0.0013590856746684156,0.9378903132938108,0.9378903132938108
ENSSSCG00000039636,-1.8059075178844697,0.047664765353946786,0.047664765353946786
ENSSSCG00000039637,0.013738333819087052,0.48497108599037997,0.48497108599037997
ENSSSCG00000039638,0.21477417080367336,0.6235303325994044,0.6235303325994044
ENSSSCG00000039639,0.08955893918384664,0.008705932546184084,0.008705932546184084
ENSSSCG00000039640,-0.00654431694381064,0.7335447920516843,0.7335447920516843
ENSSSCG00000039641,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039642,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039643,0.2148709460910813,0.5633874700493101,0.5633874700493101
ENSSSCG00000039644,-1.8542073935881445,0.7948814695057971,0.7948814695057971
ENSSSCG00000039645,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039646,0.040701862369307895,0.02804227131352164,0.02804227131352164
ENSSSCG00000039647,-0.019657343440174477,0.3967201283750488,0.3967201283750488
ENSSSCG00000039648,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039649,-0.21267430300578105,0.608372364118696,0.608372364118696
ENSSSCG00000039650,-0.04710415970543504,0.041796104637160866,0.041796104637160866
ENSSSCG00000039651,-0.09063066174852737,0.03295438583428827,0.03295438583428827
ENSSSCG00000039652,0.007984260922182825,0.6555193960188648,0.6555193960188648
ENSSSCG00000039653,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039654,-0.0034031870136116723,0.7662991557762842,0.7662991557762842
ENSSSCG00000039655,-0.03150318622307816,0.06908808600487214,0.06908808600487214
ENSSSCG00000039656,-0.047068984107970765,0.21624348995117287,0.21624348995117287
ENSSSCG00000039658,-0.029224875469579078,0.3312352760232753,0.3312352760232753
ENSSSCG00000039659,-0.005742128584759951,0.7070056759622427,0.7070056759622427
ENSSSCG00000039660,-0.14950227162764956,0.27039277729200356,0.27039277729200356
ENSSSCG00000039661,0.047274868799239186,0.12205669130859251,0.12205669130859251
ENSSSCG00000039662,0.0013470074458452488,0.9366422940619024,0.9366422940619024
ENSSSCG00000039663,0.019375630926212233,0.2572096613931037,0.2572096613931037
ENSSSCG00000039665,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039666,-0.12894381829722337,0.6926580299324109,0.6926580299324109
ENSSSCG00000039667,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039668,0.027349672361600057,0.2833285501882058,0.2833285501882058
ENSSSCG00000039669,0.11231583386157262,0.7380555865912102,0.7380555865912102
ENSSSCG00000039670,-0.014475335224640859,0.25042001004863046,0.25042001004863046
ENSSSCG00000039671,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039672,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039673,0.017350600795342706,0.5480547856095976,0.5480547856095976
ENSSSCG00000039674,0.10121469103494964,0.5352939723460367,0.5352939723460367
ENSSSCG00000039675,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039676,-0.27429989734272053,0.6485306919632949,0.6485306919632949
ENSSSCG00000039677,0.0026996354718034554,0.8978782267842951,0.8978782267842951
ENSSSCG00000039678,0.01804562466756565,0.40358758960945207,0.40358758960945207
ENSSSCG00000039679,0.0047353952879011525,0.7277293280359264,0.7277293280359264
ENSSSCG00000039680,-0.10723497502116928,0.351885536237614,0.351885536237614
ENSSSCG00000039681,-0.010353431034583813,0.6526352160543083,0.6526352160543083
ENSSSCG00000039682,0.028621352781712583,0.9188634725804211,0.9188634725804211
ENSSSCG00000039683,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039684,-0.0012229298120901618,0.9254866045770436,0.9254866045770436
ENSSSCG00000039685,-0.09243402982550906,0.7236308584822899,0.7236308584822899
ENSSSCG00000039686,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039687,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039688,-0.010415847295001194,0.4751977659779433,0.4751977659779433
ENSSSCG00000039689,0.02602218024469622,0.21719861849238936,0.21719861849238936
ENSSSCG00000039690,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039691,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039692,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039693,-1.0613108103679454,0.06578299750961794,0.06578299750961794
ENSSSCG00000039694,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039695,-0.0008579641128970272,0.9673520538236772,0.9673520538236772
ENSSSCG00000039696,0.1379164184405111,0.33311336823503435,0.33311336823503435
ENSSSCG00000039697,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039698,1.1015925182511785,0.21138021451019806,0.21138021451019806
ENSSSCG00000039699,-0.9507695833103241,0.25289894752502495,0.25289894752502495
ENSSSCG00000039700,0.053125341886194756,0.7218146366679326,0.7218146366679326
ENSSSCG00000039701,0.015583984001708935,0.032906210002569956,0.032906210002569956
ENSSSCG00000039702,0.1343089092513566,3.277767117258881e-06,3.277767117258881e-06
ENSSSCG00000039703,0.028634116434250484,0.25708464130368786,0.25708464130368786
ENSSSCG00000039704,-0.07763452679438433,0.7582029116256161,0.7582029116256161
ENSSSCG00000039705,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039706,-0.002548027050278009,0.9776893343277491,0.9776893343277491
ENSSSCG00000039707,0.06756770182293023,0.0038243196665059044,0.0038243196665059044
ENSSSCG00000039708,0.15240251645536432,0.6838665535795883,0.6838665535795883
ENSSSCG00000039709,-0.09842534944237381,0.6423320082145066,0.6423320082145066
ENSSSCG00000039710,0.0014028053000221957,0.9942101572840422,0.9942101572840422
ENSSSCG00000039711,0.000864537319286871,0.9960897947152902,0.9960897947152902
ENSSSCG00000039712,-0.35363373892506034,0.7361512315433949,0.7361512315433949
ENSSSCG00000039713,0.0407111179213721,0.2538432049983756,0.2538432049983756
ENSSSCG00000039714,0.006555152317671256,0.7568234657494948,0.7568234657494948
ENSSSCG00000039715,-0.01140738579340105,0.47323660468859385,0.47323660468859385
ENSSSCG00000039716,0.06536263824524256,0.6937959196420203,0.6937959196420203
ENSSSCG00000039717,,0.024459778839755555,0.024459778839755555
ENSSSCG00000039718,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039719,-0.011721196462810285,0.5903709066135793,0.5903709066135793
ENSSSCG00000039720,-0.0060265086022159575,0.9834561975394585,0.9834561975394585
ENSSSCG00000039721,0.984341931765817,0.03896367754755987,0.03896367754755987
ENSSSCG00000039722,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039723,-0.015063068647202242,0.7282379670297863,0.7282379670297863
ENSSSCG00000039725,0.13627148592164307,0.286161362731095,0.286161362731095
ENSSSCG00000039726,0.00951211828902805,0.9552357059422091,0.9552357059422091
ENSSSCG00000039727,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039728,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039729,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039730,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039731,0.048660981606744896,0.1410096478367419,0.1410096478367419
ENSSSCG00000039732,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039733,-0.11413447374093041,0.37136530439574733,0.37136530439574733
ENSSSCG00000039734,0.1353303902726919,0.289539429653758,0.289539429653758
ENSSSCG00000039736,0.2569000576200539,0.21992366553988318,0.21992366553988318
ENSSSCG00000039737,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039738,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039739,-0.1174447275198347,0.603763405957155,0.603763405957155
ENSSSCG00000039740,-0.013520893645643735,0.20681345443105548,0.20681345443105548
ENSSSCG00000039741,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039742,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039743,-1.6625859323738705,0.15732927514602224,0.15732927514602224
ENSSSCG00000039744,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039745,-0.0402010855174313,0.15534007391932647,0.15534007391932647
ENSSSCG00000039746,1.1501802756025403,0.3850188194707064,0.3850188194707064
ENSSSCG00000039747,-0.0028139066594928225,0.9170249209035998,0.9170249209035998
ENSSSCG00000039748,-0.16829858640723952,0.4914766257714761,0.4914766257714761
ENSSSCG00000039749,-0.22792135934079275,0.7647668780424854,0.7647668780424854
ENSSSCG00000039751,0.0426110144253432,0.48834213752192757,0.48834213752192757
ENSSSCG00000039752,0.14506435377503576,0.3281443462447541,0.3281443462447541
ENSSSCG00000039753,0.01956534114906669,0.5943260155611642,0.5943260155611642
ENSSSCG00000039754,0.0026938031884316824,0.9427653670832361,0.9427653670832361
ENSSSCG00000039755,0.12368501253376521,0.3127969227201394,0.3127969227201394
ENSSSCG00000039756,0.001039779236079784,0.9705332596593238,0.9705332596593238
ENSSSCG00000039757,-0.017999599885776693,0.3558464615609682,0.3558464615609682
ENSSSCG00000039758,-0.5866873330654375,0.18987203546456388,0.18987203546456388
ENSSSCG00000039759,-0.2645365771936219,0.17509913883424125,0.17509913883424125
ENSSSCG00000039760,0.022538952295388194,0.20021278894133665,0.20021278894133665
ENSSSCG00000039761,-0.004931462641131872,0.8191204702267921,0.8191204702267921
ENSSSCG00000039762,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039763,-0.008473934041274812,0.7025439978585841,0.7025439978585841
ENSSSCG00000039765,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039766,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039767,0.04198031070460458,0.3180358809951015,0.3180358809951015
ENSSSCG00000039768,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039769,-0.0005646391767889723,0.9130738380696157,0.9130738380696157
ENSSSCG00000039770,-0.034838517551856546,0.05311294990739912,0.05311294990739912
ENSSSCG00000039771,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039772,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039773,0.13675075819649146,0.328907602814544,0.328907602814544
ENSSSCG00000039774,0.021809711047281445,0.05780375955339743,0.05780375955339743
ENSSSCG00000039775,0.007855187466204104,0.9774262692987399,0.9774262692987399
ENSSSCG00000039776,-0.26662664394026453,0.35693579075361015,0.35693579075361015
ENSSSCG00000039777,-1.373558261278268,0.3771927843400088,0.3771927843400088
ENSSSCG00000039778,-0.19740952021277272,0.0002657724114963442,0.0002657724114963442
ENSSSCG00000039779,0.018739653358147194,0.014828839383570734,0.014828839383570734
ENSSSCG00000039780,0.037468851304909144,0.010404065357547952,0.010404065357547952
ENSSSCG00000039782,0.00935478173760005,0.41138008275503224,0.41138008275503224
ENSSSCG00000039783,0.019466803681401273,0.33283180527725387,0.33283180527725387
ENSSSCG00000039784,-0.6681380211315128,0.2072499971791246,0.2072499971791246
ENSSSCG00000039785,-0.01307641596449029,0.9440376907496748,0.9440376907496748
ENSSSCG00000039786,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039787,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039788,-0.1336124957257985,0.7049892539937695,0.7049892539937695
ENSSSCG00000039789,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039790,-0.11859876116114548,0.3821044135326105,0.3821044135326105
ENSSSCG00000039791,0.5083382632557819,0.58491679256773,0.58491679256773
ENSSSCG00000039792,,0.3324671260759714,0.3324671260759714
ENSSSCG00000039793,-0.004780843298589306,0.7604007169262275,0.7604007169262275
ENSSSCG00000039795,-0.010328329370423748,0.2011699080293425,0.2011699080293425
ENSSSCG00000039796,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039797,-0.07520811394373315,0.0019167414773639273,0.0019167414773639273
ENSSSCG00000039798,0.22157192099680778,0.9605716505271126,0.9605716505271126
ENSSSCG00000039799,-0.02729669058364826,0.7614207565132212,0.7614207565132212
ENSSSCG00000039800,1.3034271613163744,0.2992532410355854,0.2992532410355854
ENSSSCG00000039801,0.01022679130708452,0.686384581324071,0.686384581324071
ENSSSCG00000039802,-0.006112085261270707,0.8159285081252017,0.8159285081252017
ENSSSCG00000039803,0.13231806113781402,0.8490102696466424,0.8490102696466424
ENSSSCG00000039804,0.05913167489213172,0.9272295074230291,0.9272295074230291
ENSSSCG00000039805,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039806,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039807,0.04586072569430689,0.6921862653163168,0.6921862653163168
ENSSSCG00000039808,0.13013419468246534,0.3106667108861877,0.3106667108861877
ENSSSCG00000039809,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039810,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039811,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039812,0.005444960924984923,0.6237446246791343,0.6237446246791343
ENSSSCG00000039813,0.04694693883635515,0.09415236942859591,0.09415236942859591
ENSSSCG00000039814,0.036548000105617706,0.20140547696651245,0.20140547696651245
ENSSSCG00000039815,0.004476054444542008,0.8904761110047834,0.8904761110047834
ENSSSCG00000039816,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039817,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039818,0.006335385961415681,0.9868304336428706,0.9868304336428706
ENSSSCG00000039819,-0.16139414929201595,0.6775371193239098,0.6775371193239098
ENSSSCG00000039821,0.049498767410654884,0.08065011478541974,0.08065011478541974
ENSSSCG00000039822,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039823,0.06540742097653768,0.6348630888610372,0.6348630888610372
ENSSSCG00000039824,-0.012104492282471973,0.49624238430748646,0.49624238430748646
ENSSSCG00000039825,0.15938770383196388,0.5749651207651606,0.5749651207651606
ENSSSCG00000039827,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039828,0.06535297741660019,0.002743663157727371,0.002743663157727371
ENSSSCG00000039829,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039830,-0.02915501589113096,0.3330854689041821,0.3330854689041821
ENSSSCG00000039831,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039832,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039833,-0.014222959563389087,0.303185340909191,0.303185340909191
ENSSSCG00000039834,-0.000750106086327461,0.8743631055974728,0.8743631055974728
ENSSSCG00000039835,-0.6891077695401154,0.5237698543035954,0.5237698543035954
ENSSSCG00000039836,-0.42625845470587714,0.09640392865011502,0.09640392865011502
ENSSSCG00000039837,0.008366816458251016,0.9661082508688257,0.9661082508688257
ENSSSCG00000039838,-0.02820874456184344,0.25292139572598393,0.25292139572598393
ENSSSCG00000039839,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039840,0.1350127009746943,0.32049965787235135,0.32049965787235135
ENSSSCG00000039841,-0.01968167219181962,0.39634528297233884,0.39634528297233884
ENSSSCG00000039842,-0.016368175982130858,0.2662538501453325,0.2662538501453325
ENSSSCG00000039843,-0.006303630260685342,0.13968094144451737,0.13968094144451737
ENSSSCG00000039844,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039845,0.09425142557188372,0.7217057061653922,0.7217057061653922
ENSSSCG00000039846,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039847,0.059699578387111187,0.06487341470044751,0.06487341470044751
ENSSSCG00000039848,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039849,-0.032671191542709095,0.21225221256529905,0.21225221256529905
ENSSSCG00000039850,-0.04168624404884021,0.02003504259433652,0.02003504259433652
ENSSSCG00000039851,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039852,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039853,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039854,0.019829633777003926,0.06447809905889364,0.06447809905889364
ENSSSCG00000039855,-0.054385611411020815,0.13787530131635972,0.13787530131635972
ENSSSCG00000039856,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039857,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039858,0.03180106765279919,0.5366874696581849,0.5366874696581849
ENSSSCG00000039859,-0.1110187444240929,0.3641482713040407,0.3641482713040407
ENSSSCG00000039860,0.05984466356725651,0.06836802394325485,0.06836802394325485
ENSSSCG00000039861,-0.02241243018627218,0.18054352077505614,0.18054352077505614
ENSSSCG00000039862,-0.030954821362598178,0.40981822682819324,0.40981822682819324
ENSSSCG00000039863,0.14334719389218806,0.5304365593291336,0.5304365593291336
ENSSSCG00000039864,0.2353017742202246,0.553913741765753,0.553913741765753
ENSSSCG00000039865,-0.04371785487799064,0.7160144977720609,0.7160144977720609
ENSSSCG00000039866,-0.3916330473676157,0.6132957936098287,0.6132957936098287
ENSSSCG00000039867,0.004749676285623766,0.6660086929726927,0.6660086929726927
ENSSSCG00000039868,0.11242580737072685,0.03276042670592542,0.03276042670592542
ENSSSCG00000039869,-0.2432284582696422,0.17640549472420186,0.17640549472420186
ENSSSCG00000039870,-0.03243267351244811,0.17177724455970858,0.17177724455970858
ENSSSCG00000039871,0.15160119090476332,0.2981225350065659,0.2981225350065659
ENSSSCG00000039872,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039873,-0.06577429396579157,0.01176535913835495,0.01176535913835495
ENSSSCG00000039874,-0.48787494516156443,0.8051525938290605,0.8051525938290605
ENSSSCG00000039875,-0.009871188347030166,0.7223288137391342,0.7223288137391342
ENSSSCG00000039876,0.034019460956148724,0.21457855350398253,0.21457855350398253
ENSSSCG00000039877,,0.38155884626115666,0.38155884626115666
ENSSSCG00000039878,-0.15530751942831206,0.9057193386714821,0.9057193386714821
ENSSSCG00000039879,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039880,-0.02042210072215032,0.7850567216689688,0.7850567216689688
ENSSSCG00000039881,-0.03234326755780429,0.04533436149484982,0.04533436149484982
ENSSSCG00000039882,0.005115695547578903,0.6839936315004318,0.6839936315004318
ENSSSCG00000039883,0.041974221178163254,0.7493461041527785,0.7493461041527785
ENSSSCG00000039885,0.010006265210154595,0.19684443333532856,0.19684443333532856
ENSSSCG00000039886,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039887,0.0027995768345918555,0.7700199318063461,0.7700199318063461
ENSSSCG00000039888,0.013804487782302012,0.635021985317468,0.635021985317468
ENSSSCG00000039889,0.0729407270786685,0.005560772763397031,0.005560772763397031
ENSSSCG00000039890,0.002501125289121085,0.9049030990057279,0.9049030990057279
ENSSSCG00000039891,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039892,0.5266139121868935,0.15025221599748437,0.15025221599748437
ENSSSCG00000039893,0.12592095647585191,0.2953028956421184,0.2953028956421184
ENSSSCG00000039894,-0.04748726223250419,0.10028066408971978,0.10028066408971978
ENSSSCG00000039895,-0.055494559849565805,0.9220425875335165,0.9220425875335165
ENSSSCG00000039896,0.04250360812012379,0.007333571082572641,0.007333571082572641
ENSSSCG00000039897,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039898,1.1913105975304148,0.47151689015057663,0.47151689015057663
ENSSSCG00000039899,-0.5599679369249672,0.15728378465097612,0.15728378465097612
ENSSSCG00000039900,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039901,0.017244166934132006,0.927445199934898,0.927445199934898
ENSSSCG00000039902,-0.012297555322746978,0.5438950354507901,0.5438950354507901
ENSSSCG00000039903,0.8968446900268782,0.16118772558391936,0.16118772558391936
ENSSSCG00000039904,0.18436114676721183,0.5323443905910389,0.5323443905910389
ENSSSCG00000039905,0.0007033843463709804,0.9559803138383816,0.9559803138383816
ENSSSCG00000039906,0.05477417072129071,0.6794831027584409,0.6794831027584409
ENSSSCG00000039907,-0.10087749459619966,0.791380833004742,0.791380833004742
ENSSSCG00000039908,0.13226149307009852,0.30363155820521304,0.30363155820521304
ENSSSCG00000039909,-0.0045940479777215855,0.9061372197907434,0.9061372197907434
ENSSSCG00000039910,-0.1397860462660593,0.35311550718030216,0.35311550718030216
ENSSSCG00000039911,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039912,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039913,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039914,-0.01857569450819146,0.49979033609560186,0.49979033609560186
ENSSSCG00000039915,-0.023261143067542737,0.4398419753981988,0.4398419753981988
ENSSSCG00000039916,0.3432061610594442,0.2376479690732153,0.2376479690732153
ENSSSCG00000039917,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039918,-0.006499948314151997,0.7266103480228139,0.7266103480228139
ENSSSCG00000039919,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039920,0.07712937193075428,0.887997430056054,0.887997430056054
ENSSSCG00000039921,-0.024300200642573946,0.9689084695771193,0.9689084695771193
ENSSSCG00000039922,-0.057026042520144815,0.2039643346512475,0.2039643346512475
ENSSSCG00000039923,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039924,-0.27666749015517966,0.17864304321005794,0.17864304321005794
ENSSSCG00000039925,0.014075456695353624,0.5772572208104922,0.5772572208104922
ENSSSCG00000039926,-0.0025020359804637272,0.9302729575597284,0.9302729575597284
ENSSSCG00000039927,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039928,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039929,-0.026955596374438194,0.030546780469067843,0.030546780469067843
ENSSSCG00000039930,-0.021960982685611172,0.2616955006521754,0.2616955006521754
ENSSSCG00000039931,0.017132531789136846,0.6921693685156838,0.6921693685156838
ENSSSCG00000039933,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039934,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039935,0.025534030105940728,0.08005262833208614,0.08005262833208614
ENSSSCG00000039936,0.0318914618294483,0.8641548083753434,0.8641548083753434
ENSSSCG00000039937,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039938,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039939,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039940,-0.005056496925363016,0.8678369582546588,0.8678369582546588
ENSSSCG00000039941,-0.10355413670048513,0.6436369022376092,0.6436369022376092
ENSSSCG00000039942,0.5300036660864536,0.5939455057007681,0.5939455057007681
ENSSSCG00000039944,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039945,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039946,-0.017251280724936237,0.3506839881395737,0.3506839881395737
ENSSSCG00000039947,0.01644000405613142,0.35595862775714293,0.35595862775714293
ENSSSCG00000039948,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039949,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039950,0.022335028898189908,0.46073605764839787,0.46073605764839787
ENSSSCG00000039951,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039952,-0.028839151886519396,0.01076794753275791,0.01076794753275791
ENSSSCG00000039953,0.0002335625647362601,0.9918025781237488,0.9918025781237488
ENSSSCG00000039954,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039955,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039956,0.3777368802691297,0.9199637178877866,0.9199637178877866
ENSSSCG00000039957,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039958,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039959,-0.5010996614965133,0.9440523437430358,0.9440523437430358
ENSSSCG00000039960,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000039961,1.3019334105301783,0.3020326678932299,0.3020326678932299
