Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
ENSSSCG00000013532	71.83222145293121	0.27964026637702866	0.09949787462624751	2.1697828629056685e-4	0.00835531614111797	TRUE
ENSSSCG00000006709	423.5085848545386	0.27923305165153245	0.09195480253982222	1.1097897166170836e-4	0.005746665385841089	TRUE
ENSSSCG00000026742	38.02952488866756	0.27878986784887255	0.19392021342984264	0.003652500486451898	0.045911961375682014	TRUE
ENSSSCG00000017422	124.77548749542137	0.27788780807419144	0.09466123291275821	1.5242741684323445e-4	0.0068163374682061306	TRUE
ENSSSCG00000017006	36.480289801320424	0.27779311050924943	0.20406116244006883	0.003982596025296722	0.048416624115225855	TRUE
ENSSSCG00000013839	78.41202402521631	0.27761425967559067	0.09789890987955668	1.994586538418675e-4	0.00806983118957017	TRUE
ENSSSCG00000000091	62.37534152184351	0.27643688990560256	0.23609487840616175	0.004857950007411153	0.05562627736788076	FALSE
ENSSSCG00000032341	191.17634997465325	0.2734838609064834	0.10710172896179519	4.404811218440376e-4	0.01251494303486468	TRUE
ENSSSCG00000027826	248.4865037515777	0.2733447918115122	0.16131954937106774	0.0025999832059946373	0.03711127460318057	TRUE
ENSSSCG00000001538	228.71465278983482	0.27160211407892554	0.07799153776333385	2.571045589305353e-5	0.0023785307122524886	TRUE
ENSSSCG00000022081	64.37878090511066	0.2712503549314949	0.12661062622498676	0.0011759461457057088	0.0232008516549376	TRUE
ENSSSCG00000035791	32.99369562513304	0.27115102404696956	0.1439640642026985	0.001959571166609074	0.031045543147528425	TRUE
ENSSSCG00000031487	315.77455839156386	0.2705346263184487	0.10814723091535089	5.150003254014253e-4	0.013518313039775819	TRUE
ENSSSCG00000039062	41.20174086404974	0.27029143844644415	0.12308589563106521	0.0010323367906484356	0.021397013371199543	TRUE
ENSSSCG00000016067	45.913378200627896	0.2696808988168081	0.12015940281105765	9.498867486249324e-4	0.02029814331005278	TRUE
ENSSSCG00000006338	123.81408585770356	0.2692967823993764	0.08976567182499123	1.2658240407286794e-4	0.0061951878535275885	TRUE
ENSSSCG00000001723	106.93177967918534	0.2692048965994425	0.09616317298839423	2.321446297399741e-4	0.00865380423197761	TRUE
ENSSSCG00000033608	74.34914661944909	0.2689342343024093	0.1161437548480107	8.095882046704072e-4	0.018278381311397945	TRUE
ENSSSCG00000016885	133.59985000082983	0.2673313575419796	0.10056931599019549	3.4159960265165394e-4	0.010957186408944806	TRUE
ENSSSCG00000003584	29.946014468008677	0.2672874237262788	0.10956782077226672	6.009335774888393e-4	0.014971041441150525	TRUE
ENSSSCG00000031615	240.62645942042133	0.2671129725214862	0.08149360463859036	5.133436579585291e-5	0.0037265310902137817	TRUE
ENSSSCG00000040061	35.96589253048188	0.2665974930387127	0.10396036190086705	4.4496556427489674e-4	0.012577302763025947	TRUE
ENSSSCG00000038991	171.90410857870694	0.2630021215655919	0.13642629052408542	0.0018382484783497032	0.02982877637809807	TRUE
ENSSSCG00000000223	126.67535034441724	0.26246202325503415	0.11904820058741873	0.001042976731624412	0.021500058386148886	TRUE
ENSSSCG00000001952	197.0296775396283	0.2623486861982936	0.07003884631115989	9.526857169311597e-6	0.001248181471538748	TRUE
ENSSSCG00000012982	275.47682241350986	0.261748465550687	0.07010392444914976	9.971344995964568e-6	0.001293036292980978	TRUE
ENSSSCG00000000025	59.721556314806655	0.26112945454440817	0.1446748216584671	0.0022610829039274795	0.034137180913219496	TRUE
ENSSSCG00000036810	29.81208896389011	0.2607202606419558	0.12208875153441959	0.00120415909625008	0.023512872340162437	TRUE
ENSSSCG00000032392	17.21097067209641	0.26051168214816633	0.19736356333844077	0.004573514057997404	0.053582513735858386	FALSE
ENSSSCG00000003762	278.7131026386692	0.26016348234033404	0.09200302352121141	2.1640416412787488e-4	0.00835531614111797	TRUE
ENSSSCG00000014851	371.35255130596175	0.25942819984566085	0.102718260847766	4.968520328480754e-4	0.013273193678491767	TRUE
ENSSSCG00000011251	155.57789715201636	0.25900612947786045	0.07415415002026644	2.4553256310453297e-5	0.0023138012716906672	TRUE
ENSSSCG00000007199	418.8826667567487	0.25823136024340193	0.07099232641603151	1.4642033017845961e-5	0.0017220846895097592	TRUE
ENSSSCG00000003917	153.46844325973305	0.2578680019947237	0.10343084221824732	5.364948724366741e-4	0.01386661022931724	TRUE
ENSSSCG00000003888	89.68917740166674	0.2577601177742242	0.07184161200987935	1.793581647387134e-5	0.0019519683135276967	TRUE
ENSSSCG00000010278	71.83860045268017	0.25654445530459846	0.11172564075715564	8.873119072829455e-4	0.01942611292539228	TRUE
ENSSSCG00000022236	280.96725519136527	0.25610012161638834	0.09490326268682113	3.166806369542057e-4	0.010559733239272987	TRUE
ENSSSCG00000038825	162.46750133103347	0.25529316832286275	0.08627265319824999	1.4701469992968469e-4	0.006678164752494539	TRUE
ENSSSCG00000021606	196.85675789532849	0.2547368196766325	0.06590395409754314	5.995966079680912e-6	9.282734424583552e-4	TRUE
ENSSSCG00000017387	89.31214237487647	0.2532375940204968	0.10133861827953604	5.530944378455981e-4	0.01417491353208347	TRUE
ENSSSCG00000000811	35.10632532465491	0.2531823945912397	0.11393328687020751	0.0010403749173837715	0.021500058386148886	TRUE
ENSSSCG00000037775	117.09735587427994	0.25293550470108483	0.14675112615178418	0.0026604613558151974	0.03754839040970063	TRUE
ENSSSCG00000016140	44.580076962463046	0.2525505707677816	0.09893722663284978	4.6831915817231273e-4	0.012882356452884863	TRUE
ENSSSCG00000001787	14.075228632293177	0.25114479728686334	0.23798123019423756	0.005623553151588078	0.05993458203353901	FALSE
ENSSSCG00000025711	122.65164015981638	0.2510394521557726	0.07836584059889687	6.885153140683673e-5	0.004445172061721391	TRUE
ENSSSCG00000003472	58.065874642423196	0.2509922820954446	0.10142053817198604	5.791738717531357e-4	0.01464537663706429	TRUE
ENSSSCG00000013919	192.64863472157947	0.25075171025708914	0.08944036528268168	2.394633479831835e-4	0.008857095138878774	TRUE
ENSSSCG00000006381	29.157589424825428	0.25017148031800196	0.20087411914907954	0.004825864622305366	0.055300617862248505	FALSE
ENSSSCG00000007151	87.38330294346864	0.24937709765592864	0.07007298353269538	2.0184542092205263e-5	0.002001567794921165	TRUE
ENSSSCG00000024648	300.04608472436377	0.24924528469009402	0.06131636423118898	2.7935157918964453e-6	5.418790208385149e-4	TRUE
ENSSSCG00000036056	53.16128695544819	0.24922761583362582	0.09408286623725867	3.699371827288807e-4	0.011417818190509387	TRUE
ENSSSCG00000012818	83.8317328201971	0.24841929995148712	0.1610935748843354	0.003521413797271815	0.045010016960579595	TRUE
ENSSSCG00000004012	175.13562728272603	0.24772116482636905	0.11641759098748501	0.001306069238535969	0.02451085380000599	TRUE
ENSSSCG00000040835	93.29266840685347	0.24666413680182256	0.08643423918088138	2.0909497518693148e-4	0.008237208317789162	TRUE
ENSSSCG00000025856	284.8903790893612	0.24657528793358044	0.0777371008679635	7.660398738718402e-5	0.004705407678697798	TRUE
ENSSSCG00000037762	64.20597902696312	0.2463123547366558	0.09423445867783739	4.128595096428371e-4	0.012090233038722694	TRUE
ENSSSCG00000011022	272.96953472131946	0.24484205335279235	0.08540123787892297	2.0195220651729652e-4	0.008127371027269025	TRUE
ENSSSCG00000011346	701.0101669134971	0.24453967333516727	0.10250719911415415	7.391473878869687e-4	0.017043076244712903	TRUE
ENSSSCG00000033894	97.06275526458518	0.24431769621201563	0.16334554742004662	0.003825127734907282	0.047144466282707784	TRUE
ENSSSCG00000002706	38.30267560678532	0.2437502302472196	0.0964786368705771	5.195786177831984e-4	0.013603660824306047	TRUE
ENSSSCG00000002864	177.9112136601654	0.2434710436040675	0.14741403208637596	0.003102473685416696	0.041661355707667304	TRUE
ENSSSCG00000016569	174.41112536656763	0.24297037764951843	0.07727320015018233	8.59426479875269e-5	0.005036001894169088	TRUE
ENSSSCG00000027956	115.50777828914792	0.24269353578969063	0.11645680831960596	0.0014653633998613885	0.026155874709055275	TRUE
ENSSSCG00000005650	87.01683847111536	0.24237946572336624	0.11125131698757412	0.0011899728449019337	0.023356103496574562	TRUE
ENSSSCG00000002495	136.66659562762197	0.2410123698841136	0.09063067189953385	3.640211378757358e-4	0.011317476852152999	TRUE
ENSSSCG00000029367	85.6467410747019	0.240695654102374	0.10031750161151325	7.126646603124643e-4	0.016711821060681156	TRUE
ENSSSCG00000030088	20.65641525835855	0.24065441750385583	0.19147915480845706	0.004946743347728924	0.05630306832088764	FALSE
ENSSSCG00000001546	107.15429252529957	0.23947819113291752	0.08189751231673965	1.796800833739804e-4	0.007497203429239495	TRUE
ENSSSCG00000038772	32.39668935975491	0.23940994102680205	0.09526828651203655	5.522276781265348e-4	0.01417491353208347	TRUE
ENSSSCG00000001988	110.44603677092975	0.23901356846101574	0.10690333822718096	0.0010425802916837845	0.021500058386148886	TRUE
ENSSSCG00000011895	164.0634738511766	0.2384334646359995	0.11681529697482211	0.0015727241262575695	0.027106913251381936	TRUE
ENSSSCG00000022060	42.67835827991804	0.23760294047037905	0.1138862773879515	0.001459404014700572	0.026141768253880846	TRUE
ENSSSCG00000032048	486.1935039610408	0.23686098003779082	0.07922554397652887	1.4611935573261174e-4	0.006657426021547103	TRUE
ENSSSCG00000011618	98.33581457125413	0.2368328884329903	0.08407995653660667	2.37581025345347e-4	0.008821609212082571	TRUE
ENSSSCG00000030197	174.9696984380721	0.23669015616209213	0.06020569130752346	4.874538755410893e-6	7.975241165964901e-4	TRUE
ENSSSCG00000021205	44.08262063256305	0.23668790858195538	0.11625227599934265	0.001605842058286136	0.027337997325380593	TRUE
ENSSSCG00000017497	194.04831208636492	0.2364497711675159	0.0932496429414992	5.313634745827147e-4	0.013788256232895476	TRUE
ENSSSCG00000004932	55.799316721125166	0.23639834250620764	0.08409542363740204	2.4682733842393864e-4	0.00895335015765804	TRUE
ENSSSCG00000033010	1220.3836801576622	0.23622782481660842	0.07669455990647266	1.0944237273021727e-4	0.005718990255600256	TRUE
ENSSSCG00000036063	91.08996262038731	0.23614270949848448	0.1266158197264029	0.002201123920872226	0.03366477028979174	TRUE
ENSSSCG00000010055	151.2921235327853	0.2359114583124612	0.07098099558271635	4.896071295369327e-5	0.003623570424065533	TRUE
ENSSSCG00000001725	616.1395866903296	0.23563120087680015	0.08245589831652454	2.1456097600905635e-4	0.008346972123101032	TRUE
ENSSSCG00000000393	426.4187752520845	0.23411931175565945	0.06686615944980598	2.6259570746467087e-5	0.0024146073173660523	TRUE
ENSSSCG00000033514	136.9112266674875	0.2338670125064188	0.08896138088760823	4.150453309092648e-4	0.012090233038722694	TRUE
ENSSSCG00000001840	183.47251315598362	0.23353986306216437	0.07818019282150795	1.4553228814223954e-4	0.006657426021547103	TRUE
ENSSSCG00000010638	73.14739109640374	0.2334492076646828	0.08778506133583006	3.74586793536675e-4	0.011435072095650771	TRUE
ENSSSCG00000022318	200.13958023530373	0.2326588740409514	0.07173311126943206	6.33238543329643e-5	0.004259635731666102	TRUE
ENSSSCG00000033684	96.69184049985793	0.23217697753632976	0.18695995764912507	0.005253359228016166	0.05826313319258865	FALSE
ENSSSCG00000005235	553.8676625485239	0.2321247713943228	0.06483483606999094	1.975563521084613e-5	0.0019972492639878394	TRUE
ENSSSCG00000034735	10.536332841354701	0.23194745182581147	0.26872218333145687	0.0066169642156974524	0.06609123178443828	FALSE
ENSSSCG00000007572	759.2736045904578	0.23165465935384608	0.06233286896651507	1.1827922598269473e-5	0.00144720356178181	TRUE
ENSSSCG00000036575	84.76628992931045	0.23094763200111276	0.09586058567427731	7.169255079207164e-4	0.01678579291076097	TRUE
ENSSSCG00000022794	112.42207364318848	0.22956472788146826	0.09408397257751139	6.891490961330995e-4	0.016237770264210746	TRUE
ENSSSCG00000017068	58.13479525562391	0.22943723063257704	0.13658616525581696	0.0031560925704485483	0.042077536448897515	TRUE
ENSSSCG00000036474	250.85186382097186	0.2291146174675862	0.19840074175411984	0.005695920559673499	0.06048044283058156	FALSE
ENSSSCG00000017607	309.63151558467126	0.22877405577457546	0.08859677840890996	4.720212016140001e-4	0.012908619048156126	TRUE
ENSSSCG00000028185	56.728010811109066	0.22785818650057527	0.1251176740020457	0.0025204613889151864	0.036488969649447714	TRUE
ENSSSCG00000028549	227.17223699522515	0.2276836906566264	0.1129707811178788	0.0017572421043144317	0.028990807602168402	TRUE
ENSSSCG00000022039	511.4758125225561	0.22731721015271025	0.07081043057526847	7.264905096174462e-5	0.0046368295910381215	TRUE
ENSSSCG00000038509	521.8554787694075	0.22678669083930597	0.07721486101274856	1.7409637715531346e-4	0.007337195095001155	TRUE
ENSSSCG00000012397	42.32074861668488	0.22613920689511993	0.10613319134144468	0.0013679572199680452	0.025065998721443456	TRUE
ENSSSCG00000001486	104.71760735623629	0.2260669261699726	0.08846454844773491	5.054337226004794e-4	0.013382967607843757	TRUE
ENSSSCG00000000708	303.2222154843689	0.22579610357523505	0.0792021733677053	2.232488522827249e-4	0.00852541856838057	TRUE
ENSSSCG00000009166	70.41644577183584	0.2246214162479677	0.08061460253578903	2.779991035522037e-4	0.009718438707589943	TRUE
ENSSSCG00000009440	157.11178710254498	0.22430597561991694	0.11948988061646423	0.0022951990676028282	0.03446956312769794	TRUE
ENSSSCG00000033945	14.90470182388097	0.22400335821015382	0.17968068701453216	0.005419749839239391	0.05889525301777906	FALSE
ENSSSCG00000008456	114.15005205011106	0.22379624216857055	0.08534049111671187	4.305891838044161e-4	0.012363100967685947	TRUE
ENSSSCG00000001021	67.09818791319191	0.22333413888430628	0.10298545275897021	0.0013243335918176693	0.024672760158210856	TRUE
ENSSSCG00000016298	197.13106740257118	0.2232560672942486	0.07951916943763582	2.5570749016868156e-4	0.009176660827200112	TRUE
ENSSSCG00000035230	253.46517322424467	0.22271755580522706	0.07339563709989062	1.3266833876031704e-4	0.006369759606555475	TRUE
ENSSSCG00000025836	183.38574027036157	0.22246413769405	0.14422968458868102	0.003931899574564973	0.04799258273958147	TRUE
ENSSSCG00000017061	16.32783670648679	0.22243422833250995	0.4764546524522272	0.006850116553843542	0.06738829139203371	FALSE
ENSSSCG00000021598	97.82723113793088	0.22230130846178492	0.12144175124619544	0.002481112061769069	0.036230444851934857	TRUE
ENSSSCG00000015320	1111.6267897931405	0.2220494718844244	0.144314636950921	0.003622194782352182	0.04568962359462368	TRUE
ENSSSCG00000028531	36.23688057104461	0.22194315895811453	0.16930522629442402	0.004988973836084225	0.0565715329155978	FALSE
ENSSSCG00000012667	211.78341733929494	0.2215921344292141	0.10509129263440091	0.001517336271633584	0.02661390278985519	TRUE
ENSSSCG00000006530	205.4574691386018	0.22111460157956522	0.08112652234477755	3.280895483881604e-4	0.010789391865762209	TRUE
ENSSSCG00000006862	587.9287815285803	0.22068797730382264	0.09578217895273153	9.775062993983763e-4	0.020626878406776305	TRUE
ENSSSCG00000015815	429.5141451025737	0.21924493405604123	0.06667021024692565	5.840392100048219e-5	0.004102334673237573	TRUE
ENSSSCG00000005122	281.72783479120585	0.2190376035178996	0.07302661740161566	1.5012682281685826e-4	0.006742001755802715	TRUE
ENSSSCG00000007032	373.2176884001955	0.2190044555221155	0.07260215367549924	1.4095152016604598e-4	0.006593771267328279	TRUE
ENSSSCG00000023174	286.5992250242514	0.21885688368358172	0.07601937511661008	2.1647457081440776e-4	0.00835531614111797	TRUE
ENSSSCG00000038071	186.4856567934749	0.21863726892184254	0.06267159834628087	2.8945996092292425e-5	0.002568237735159419	TRUE
ENSSSCG00000023894	78.82508735388178	0.21844500859370708	0.10481326469206194	0.0015492027136838032	0.026847921473549564	TRUE
ENSSSCG00000000976	13.377145206697715	0.21836871973000904	0.23368674973802805	0.0068534229908982355	0.06738829139203371	FALSE
ENSSSCG00000026116	246.74355950049244	0.21778129386804534	0.08095376013208071	3.711136562523876e-4	0.011417818190509387	TRUE
ENSSSCG00000011683	42.67758244567069	0.21776540759558707	0.1630047700813356	0.005148112215405288	0.057558701939667674	FALSE
ENSSSCG00000031493	146.79455355182608	0.21716100366292806	0.10218283349324768	0.0014540422063623738	0.026107370834236608	TRUE
ENSSSCG00000025393	73.24074133883303	0.21706780397553277	0.08985407746835818	7.722193816177361e-4	0.017644747677566703	TRUE
ENSSSCG00000000712	988.4711623049029	0.2167059210366503	0.07863722118332857	3.161233965144739e-4	0.010559733239272987	TRUE
ENSSSCG00000021536	133.07497336381144	0.2163136173318332	0.098942515428608	0.0012825154617705414	0.024334824796347434	TRUE
ENSSSCG00000031262	591.5089155348775	0.21624853425529222	0.18290952099252117	0.006979249404435455	0.06800911458719008	FALSE
ENSSSCG00000034879	86.36895598672332	0.21602251370929224	0.07916437724986976	3.333455244550382e-4	0.010842455273768193	TRUE
ENSSSCG00000002520	581.1445923026295	0.21585202492096076	0.06516269710250348	5.446855404219062e-5	0.003916572994919982	TRUE
ENSSSCG00000022246	107.50211775227079	0.2157163065015489	0.12205833584710073	0.002843234685923463	0.03932320570176005	TRUE
ENSSSCG00000033018	358.28147847329257	0.2156650159546172	0.07868509981865242	3.2208860851819454e-4	0.01069305988717297	TRUE
ENSSSCG00000011511	412.16848383543845	0.2144774137336839	0.08285333158930204	4.915052842346535e-4	0.013268893545210256	TRUE
ENSSSCG00000016035	451.504388274543	0.21434181065506416	0.06591308466740992	6.735556768658744e-5	0.004404821866124589	TRUE
ENSSSCG00000011226	460.39811753766463	0.21433245702172904	0.07647842078034091	2.7506294842351693e-4	0.009638002432982908	TRUE
ENSSSCG00000006642	424.46852864275803	0.2139733908217113	0.07839548361066087	3.346996039633619e-4	0.010848257944729552	TRUE
ENSSSCG00000009456	94.07849923882479	0.21387098847035674	0.10289159211004802	0.0016415800078183212	0.027765944123321704	TRUE
ENSSSCG00000009938	128.306072074326	0.21383675681634876	0.06113825285245613	2.7755185513014463e-5	0.0024917258852275473	TRUE
ENSSSCG00000038806	732.8452069785709	0.21379442036976148	0.10542061492397563	0.001818858510457818	0.029640946638739007	TRUE
ENSSSCG00000012236	65.06446239640273	0.213785575052744	0.13109497655380903	0.003487403375844721	0.044688246637091304	TRUE
ENSSSCG00000001391	64.40520982103831	0.21366979121920446	0.1113105130797789	0.0022641295879614266	0.034137180913219496	TRUE
ENSSSCG00000017752	1576.8883058815734	0.2135992228829227	0.05666526318264893	1.0371676742264239e-5	0.0013335515214714661	TRUE
ENSSSCG00000014369	58.26917348540465	0.21340064775060436	0.101628913640678	0.0015762083717769846	0.027113643329478923	TRUE
ENSSSCG00000022536	76.23090735803002	0.21248117039650208	0.11646070278216374	0.0026374738975941505	0.037349834729023944	TRUE
